user_id,withdrawal_status,signup_date,push_notification_consent_yn,survive_yn,pet_registration_yn,pet_species,pet_breed_detailed,pet_age_months,pet_registered_before_first_purchase_yn,days_to_first_purchase_from_signup,days_to_second_purchase_from_signup,days_to_third_purchase_from_signup,days_from_first_to_second_purchase,days_from_second_to_third_purchase,purchased_feed_yn,purchased_snacks_yn,purchased_supplies_yn,purchased_feed_count,purchased_snacks_count,purchased_supplies_count,purchased_essentials_yn,purchased_essentials_count,pb_purchase_yn,pb_purchase_count,nb_purchase_yn,nb_purchase_count,orders_within_2months_of_first_purchase,first_purchase_month,order_unit_price,first_order_coupon_name,second_order_coupon_name,third_order_coupon_name,weekday_order_count,weekend_order_count,delivery_address,sameday_delivery_orders,dawn_delivery_orders,platform_delivery_orders,first_order_delivery_time_hours,second_order_delivery_time_hours,third_order_delivery_time_hours,average_delivery_time_hours,review_written_yn,review_count
1069901,N,2022. 10. 15. 오전 2:22:45,N,N,Y,강아지,프렌치 불독,109.0,Y,2.0,,,,,N,Y,Y,,3.0,4.0,Y,2.0,Y,5.0,Y,2.0,1.0,2022. 10. 1. 오전 12:00:00,23890.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,경기,,1.0,,28.0,28.0,28.0,28.0,N,0
1053117,N,2022. 9. 27. 오후 12:31:13,N,N,Y,고양이,코리안 쇼트헤어,41.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,25000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,10.0,10.0,10.0,10.0,N,0
1021139,N,2022. 8. 20. 오후 7:50:49,Y,N,Y,강아지,비숑 프리제,59.0,Y,0.0,45.0,,45.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,2.0,2022. 8. 1. 오전 12:00:00,42000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,25.0,,25.0,,N,0
1021179,N,2022. 8. 20. 오후 8:37:41,N,N,Y,강아지,비숑 프리제,60.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1063174,N,2022. 10. 7. 오후 4:29:23,N,N,Y,강아지,말티즈,124.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1014879,N,2022. 8. 14. 오후 5:21:57,Y,N,Y,고양이,러시안 블루,4.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1020520,N,2022. 8. 20. 오전 1:30:30,N,N,Y,강아지,푸들,154.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1048401,N,2022. 9. 21. 오후 8:46:04,N,N,Y,강아지,풍산개,66.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1027469,N,2022. 8. 28. 오후 12:29:30,N,N,Y,고양이,세상에 하나뿐인 믹스,34.0,Y,9.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,21000.0,"클릭 완료! 뽀너스 8,OOO원 쿠폰♥",,,1.0,,서울,,1.0,,13.0,13.0,13.0,13.0,N,0
1031885,N,2022. 9. 2. 오전 9:46:21,N,N,Y,고양이,코리안 쇼트헤어,76.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1039318,N,2022. 9. 11. 오후 10:14:04,N,N,Y,고양이,브리티시 쇼트헤어,27.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1057545,N,2022. 10. 2. 오전 6:04:01,N,N,Y,강아지,푸들,37.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1052679,N,2022. 9. 26. 오후 8:57:40,Y,N,Y,강아지,말티즈,140.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1033357,N,2022. 9. 3. 오후 11:12:11,Y,N,Y,고양이,코리안 쇼트헤어,6.0,Y,3.0,53.0,60.0,50.0,7.0,N,Y,Y,,14.0,2.0,N,,Y,4.0,Y,12.0,3.0,2022. 9. 1. 오전 12:00:00,104009.0,"가입 축하 5,000원 할인 쿠폰♥","펫프와 '몽글몽글'사이만 드리는 1O,OOO원 쿠폰","펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",3.0,,서울,2.0,1.0,,24.0,14.0,7.0,15.0,Y,2
1060944,N,2022. 10. 5. 오전 10:51:13,N,N,Y,고양이,페르시안,14.0,Y,0.0,,,,,Y,Y,N,1.0,1.0,,Y,1.0,N,,Y,2.0,1.0,2022. 10. 1. 오전 12:00:00,56900.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,서울,1.0,,,12.0,12.0,12.0,12.0,N,0
1040955,N,2022. 9. 13. 오후 7:41:51,N,N,Y,강아지,포메라니안,31.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1048658,N,2022. 9. 22. 오전 7:33:06,Y,N,Y,강아지,세상에 하나뿐인 믹스,102.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,18800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,16.0,16.0,16.0,16.0,N,0
1041333,N,2022. 9. 14. 오전 5:37:06,N,N,Y,강아지,그로넨달,118.0,Y,0.0,58.0,,58.0,,N,N,Y,,,1.0,N,,Y,1.0,N,,2.0,2022. 9. 1. 오전 12:00:00,19900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,18.0,,18.0,,N,0
1044217,N,2022. 9. 17. 오후 1:28:22,N,N,Y,강아지,말티즈,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1032195,N,2022. 9. 2. 오후 4:02:42,Y,N,Y,고양이,코리안 쇼트헤어,55.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1032958,N,2022. 9. 3. 오후 2:27:17,Y,N,Y,강아지,요크셔 테리어,6.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1062685,N,2022. 10. 7. 오전 2:27:30,Y,N,Y,강아지,말티즈,7.0,Y,1.0,,,,,Y,Y,Y,1.0,3.0,1.0,Y,1.0,Y,4.0,Y,1.0,1.0,2022. 10. 1. 오전 12:00:00,49300.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,,1.0,서울,1.0,,,8.0,8.0,8.0,8.0,Y,5
1020494,N,2022. 8. 20. 오전 12:48:31,Y,Y,Y,고양이,샴,6.0,Y,0.0,7.0,33.0,7.0,26.0,Y,Y,Y,1.0,1.0,3.0,Y,2.0,Y,2.0,Y,3.0,3.0,2022. 8. 1. 오전 12:00:00,35660.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","[ONLY 심쿵팸] 쪼꼬 집사님 전용 추가 1O,OOO원 할인권♥",1.0,2.0,서울,2.0,1.0,,22.0,10.0,14.0,15.333333333,Y,3
1027336,N,2022. 8. 28. 오전 9:10:06,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1025250,N,2022. 8. 25. 오후 1:14:07,N,N,Y,강아지,이탈리안 그레이 하운드,27.0,Y,0.0,,,,,Y,N,Y,1.0,,1.0,Y,1.0,N,,Y,2.0,1.0,2022. 8. 1. 오전 12:00:00,79500.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,,1.0,,13.0,13.0,13.0,13.0,N,0
1037762,Y,2022. 9. 9. 오후 2:29:19,N,N,Y,고양이,세상에 하나뿐인 믹스,42.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1037507,N,2022. 9. 9. 오전 2:37:24,N,N,Y,강아지,말티즈,173.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1039160,N,2022. 9. 11. 오후 6:09:09,N,N,Y,강아지,푸들,34.0,Y,0.0,,,,,N,N,Y,,,3.0,N,,Y,2.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,104000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,30.0,30.0,30.0,30.0,N,0
1057932,N,2022. 10. 2. 오후 2:56:38,Y,N,Y,강아지,말티즈,134.0,Y,0.0,10.0,,10.0,,N,N,Y,,,3.0,N,,Y,1.0,Y,2.0,2.0,2022. 10. 1. 오전 12:00:00,29800.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,27.0,,27.0,,N,0
1017302,N,2022. 8. 16. 오후 8:49:56,Y,N,Y,고양이,페르시안,106.0,Y,2.0,43.0,78.0,41.0,35.0,Y,Y,Y,1.0,1.0,3.0,Y,4.0,Y,3.0,Y,2.0,2.0,2022. 8. 1. 오전 12:00:00,65526.666666667,"가입 축하 5,000원 할인 쿠폰♥","펫프와 '두근두근'사이만 드리는 5,OOO원 쿠폰","펫프와 '콩닥콩닥'사이만 드리는 1,OOO원 쿠폰",3.0,,서울,2.0,1.0,,23.0,23.0,13.0,19.666666667,N,0
1017034,N,2022. 8. 16. 오후 4:29:58,N,N,Y,고양이,터키시 앙고라,21.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1026510,N,2022. 8. 27. 오전 5:31:31,Y,Y,Y,강아지,시추,50.0,Y,0.0,11.0,19.0,11.0,8.0,Y,Y,Y,1.0,24.0,2.0,Y,2.0,Y,6.0,Y,21.0,3.0,2022. 8. 1. 오전 12:00:00,19608.0,[펫프파트너스#5] 이은정님이 드리는 1만원 첫 구매 쿠폰!,"클릭 완료! 뽀너스 8,OOO원 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",2.0,1.0,서울,2.0,1.0,,28.0,25.0,12.0,21.666666667,N,0
1034409,N,2022. 9. 5. 오전 1:06:17,Y,N,N,등록없음,등록없음,,N,0.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,24800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,23.0,23.0,23.0,23.0,N,0
1057148,N,2022. 10. 1. 오후 6:16:19,Y,Y,Y,강아지,비숑 프리제,16.0,Y,0.0,0.0,17.0,0.0,17.0,N,Y,Y,,4.0,5.0,Y,2.0,Y,5.0,Y,4.0,4.0,2022. 10. 1. 오전 12:00:00,22683.333333333,[펫프렌즈xKT엠모바일] 1만원 스페셜 쿠폰!,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",1.0,2.0,서울,3.0,,,27.0,27.0,10.0,21.333333333,Y,9
1033535,N,2022. 9. 4. 오전 7:43:30,Y,N,Y,고양이,먼치킨,33.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1013597,N,2022. 8. 13. 오전 11:18:03,Y,Y,Y,고양이,페르시안,104.0,Y,0.0,32.0,72.0,32.0,40.0,Y,Y,Y,1.0,1.0,5.0,Y,3.0,Y,2.0,Y,5.0,2.0,2022. 8. 1. 오전 12:00:00,66658.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥내 새꾸 곳간 채워줄 8,OOO원 할인권♥","펫프와 '콩닥콩닥'사이만 드리는 2,5OO원 쿠폰",2.0,1.0,서울,2.0,1.0,,36.0,21.0,13.0,23.333333333,N,0
1042974,N,2022. 9. 15. 오후 11:03:58,N,N,Y,강아지,세상에 하나뿐인 믹스,9.0,Y,0.0,,,,,Y,N,N,3.0,,,Y,3.0,N,,Y,3.0,1.0,2022. 9. 1. 오전 12:00:00,8100.0,,,,1.0,,서울,1.0,,,23.0,23.0,23.0,23.0,N,0
1028420,N,2022. 8. 29. 오후 3:58:52,N,N,Y,고양이,브리티시 쇼트헤어,39.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1051791,N,2022. 9. 25. 오후 9:51:09,Y,N,Y,고양이,코리안 쇼트헤어,94.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1053600,N,2022. 9. 27. 오후 10:27:58,Y,N,Y,고양이,먼치킨,4.0,Y,0.0,1.0,,1.0,,N,N,Y,,,6.0,N,,Y,4.0,Y,2.0,2.0,2022. 9. 1. 오전 12:00:00,27140.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,24.0,,24.0,,N,0
1033611,N,2022. 9. 4. 오전 9:58:46,N,N,Y,강아지,세상에 하나뿐인 믹스,126.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1060346,N,2022. 10. 4. 오후 7:37:12,Y,N,Y,고양이,코리안 쇼트헤어,4.0,Y,39.0,,,,,N,Y,Y,,1.0,1.0,N,,Y,1.0,Y,1.0,1.0,2022. 11. 1. 오전 12:00:00,17580.0,"펫프와 처음인 집사님께 드리는 8,OOO원 쿠폰♥",,,,1.0,서울,1.0,,,25.0,25.0,25.0,25.0,N,0
1016201,N,2022. 8. 15. 오후 9:18:20,Y,N,N,등록없음,등록없음,,N,0.0,,,,,N,Y,Y,,1.0,1.0,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,15900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,26.0,26.0,26.0,26.0,N,0
1051507,N,2022. 9. 25. 오후 3:56:36,Y,N,Y,고양이,샴,164.0,Y,8.0,24.0,,16.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,2.0,2022. 10. 1. 오전 12:00:00,38900.0,,,,1.0,,서울,1.0,,,13.0,,13.0,,N,0
1058812,N,2022. 10. 3. 오전 11:39:06,Y,N,Y,고양이,샴,139.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1039306,N,2022. 9. 11. 오후 9:57:54,N,N,Y,강아지,세상에 하나뿐인 믹스,30.0,Y,0.0,,,,,Y,Y,Y,2.0,2.0,1.0,Y,2.0,Y,3.0,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,37900.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,,1.0,,34.0,34.0,34.0,34.0,N,0
1020288,N,2022. 8. 19. 오후 7:58:06,Y,N,Y,강아지,포메라니안,184.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1035029,N,2022. 9. 5. 오후 7:11:52,N,N,Y,강아지,세상에 하나뿐인 믹스,15.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1036128,N,2022. 9. 6. 오후 11:41:03,N,Y,Y,강아지,포메라니안,11.0,Y,1.0,17.0,17.0,16.0,0.0,N,Y,Y,,2.0,3.0,N,,Y,3.0,Y,2.0,2.0,2022. 9. 1. 오전 12:00:00,30550.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",2.0,,서울,1.0,,,195.0,23.0,23.0,80.333333333,N,0
1018058,N,2022. 8. 17. 오후 3:28:45,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,29000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,6.0,6.0,6.0,6.0,N,0
1051231,N,2022. 9. 25. 오전 10:37:49,N,N,Y,강아지,진돗개,5.0,N,3.0,6.0,38.0,3.0,32.0,Y,Y,Y,5.0,1.0,7.0,Y,7.0,Y,6.0,Y,7.0,3.0,2022. 9. 1. 오전 12:00:00,44426.666666667,"가입 축하 5,000원 할인 쿠폰♥","펫프와 '몽글몽글'사이만 드리는 5,OOO원 쿠폰","[ONLY 심쿵팸] 뀨뀨 집사님 전용 추가 1O,OOO원 할인권♥",2.0,1.0,서울,2.0,1.0,,12.0,11.0,7.0,10.0,N,0
1051710,N,2022. 9. 25. 오후 8:24:04,N,N,Y,고양이,브리티시 쇼트헤어,51.0,Y,0.0,,,,,N,N,Y,,,1.0,Y,1.0,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,39900.0,친구 초대 이벤트 쿠폰,,,,1.0,서울,,1.0,,12.0,12.0,12.0,12.0,N,0
1015036,N,2022. 8. 14. 오후 8:26:46,Y,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1056500,Y,2022. 10. 1. 오전 12:05:12,N,N,Y,강아지,말티즈,50.0,Y,0.0,,,,,Y,Y,N,1.0,1.0,,Y,1.0,N,,Y,2.0,1.0,2022. 10. 1. 오전 12:00:00,34800.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,22.0,22.0,22.0,22.0,N,0
1021064,N,2022. 8. 20. 오후 6:15:32,Y,N,Y,고양이,터키시 앙고라,82.0,Y,41.0,,,,,N,Y,Y,,1.0,3.0,Y,1.0,Y,1.0,Y,3.0,1.0,2022. 9. 1. 오전 12:00:00,64000.0,"9월 창고대방출 기념 특별 선물! 8,000원 쿠폰!",,,1.0,,서울,1.0,,,10.0,10.0,10.0,10.0,Y,4
1021814,N,2022. 8. 21. 오후 2:42:49,Y,N,Y,강아지,세상에 하나뿐인 믹스,5.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,24000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,,1.0,,17.0,17.0,17.0,17.0,N,0
1037140,N,2022. 9. 8. 오후 1:34:39,Y,N,Y,강아지,세상에 하나뿐인 믹스,5.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1045770,N,2022. 9. 19. 오전 12:32:54,N,N,Y,강아지,세상에 하나뿐인 믹스,6.0,Y,34.0,,,,,Y,N,N,12.0,,,Y,12.0,N,,Y,12.0,1.0,2022. 10. 1. 오전 12:00:00,31700.0,,,,,1.0,서울,,1.0,,12.0,12.0,12.0,12.0,N,0
1022115,N,2022. 8. 21. 오후 8:04:47,N,N,Y,고양이,코리안 쇼트헤어,25.0,Y,3.0,11.0,72.0,8.0,61.0,Y,N,Y,2.0,,2.0,Y,3.0,N,,Y,4.0,2.0,2022. 8. 1. 오전 12:00:00,54655.666666667,"가입 축하 5,000원 할인 쿠폰♥","펫프와 '몽글몽글'사이만 드리는 5,OOO원 쿠폰","펫프와 '두근두근'사이만 드리는 2,5OO원 쿠폰",3.0,,서울,1.0,2.0,,16.0,16.0,11.0,14.333333333,N,0
1061018,N,2022. 10. 5. 오후 12:26:38,N,N,Y,고양이,세상에 하나뿐인 믹스,129.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1057216,N,2022. 10. 1. 오후 7:44:41,N,N,Y,강아지,비숑 프리제,9.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1016975,N,2022. 8. 16. 오후 3:26:56,Y,N,Y,강아지,폼피츠,58.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1014039,N,2022. 8. 13. 오후 8:24:31,N,N,Y,고양이,셀커크 렉스,25.0,Y,0.0,31.0,,31.0,,N,N,Y,,,2.0,Y,1.0,Y,1.0,Y,1.0,2.0,2022. 8. 1. 오전 12:00:00,37620.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,24.0,,24.0,,N,0
1038637,N,2022. 9. 10. 오후 9:41:36,N,N,Y,강아지,말티즈,11.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1054965,N,2022. 9. 29. 오후 12:50:27,Y,N,Y,고양이,세상에 하나뿐인 믹스,34.0,Y,1.0,,,,,N,Y,Y,,1.0,1.0,Y,1.0,N,,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,44400.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,,1.0,,15.0,15.0,15.0,15.0,N,0
1044426,N,2022. 9. 17. 오후 5:43:05,Y,N,Y,강아지,비숑 프리제,34.0,Y,0.0,,,,,N,Y,N,,5.0,,N,,Y,4.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,15200.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,28.0,28.0,28.0,28.0,N,0
1018496,N,2022. 8. 17. 오후 10:41:40,Y,N,Y,강아지,시바견,36.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,30800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,22.0,22.0,22.0,22.0,N,0
1016666,N,2022. 8. 16. 오전 9:48:34,N,N,Y,강아지,프렌치 불독,87.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1018859,Y,2022. 8. 18. 오전 11:24:22,Y,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1056404,N,2022. 9. 30. 오후 9:55:14,Y,N,Y,고양이,스코티시 폴드,79.0,Y,0.0,4.0,7.0,4.0,3.0,N,Y,Y,,4.0,1.0,Y,1.0,Y,3.0,Y,2.0,3.0,2022. 9. 1. 오전 12:00:00,22856.666666667,,,"가입 축하 5,000원 할인 쿠폰♥",3.0,,서울,2.0,1.0,,26.0,12.0,12.0,16.666666667,Y,6
1038855,N,2022. 9. 11. 오전 10:27:14,Y,N,Y,강아지,푸들,5.0,Y,3.0,19.0,62.0,16.0,43.0,Y,Y,Y,6.0,8.0,2.0,Y,6.0,Y,6.0,Y,10.0,3.0,2022. 9. 1. 오전 12:00:00,50833.333333333,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","펫프와 '몽글몽글'사이만 드리는 5,OOO원 쿠폰",2.0,1.0,서울,2.0,1.0,,12.0,27.0,,,N,0
1033898,N,2022. 9. 4. 오후 3:06:09,Y,N,Y,고양이,터키시 앙고라,34.0,Y,0.0,,,,,N,Y,N,,2.0,,N,,N,,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,17450.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,,1.0,,17.0,17.0,17.0,17.0,N,0
1046797,N,2022. 9. 20. 오전 3:37:40,Y,N,Y,고양이,터키시 앙고라,2.0,Y,0.0,11.0,,11.0,,N,Y,Y,,1.0,3.0,N,,Y,2.0,Y,2.0,2.0,2022. 9. 1. 오전 12:00:00,31900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,16.0,,16.0,,N,0
1062623,N,2022. 10. 7. 오전 12:21:03,Y,N,Y,강아지,비숑 프리제,29.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1021244,N,2022. 8. 20. 오후 9:51:24,Y,Y,Y,고양이,브리티시 쇼트헤어,14.0,Y,2.0,9.0,15.0,7.0,6.0,Y,Y,Y,2.0,17.0,8.0,Y,3.0,Y,7.0,Y,20.0,3.0,2022. 8. 1. 오전 12:00:00,34400.0,"가입 축하 5,000원 할인 쿠폰♥",친구초대 이벤트 보상 쿠폰,생일 축하 쿠폰,2.0,1.0,서울,1.0,2.0,,14.0,12.0,18.0,14.666666667,N,0
1023937,N,2022. 8. 23. 오후 6:05:36,N,N,Y,고양이,브리티시 쇼트헤어,14.0,Y,0.0,,,,,N,Y,N,,2.0,,N,,N,,Y,2.0,1.0,2022. 8. 1. 오전 12:00:00,20900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,,1.0,,12.0,12.0,12.0,12.0,N,0
1049066,N,2022. 9. 22. 오후 4:06:15,Y,N,Y,강아지,푸들,96.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1049259,N,2022. 9. 22. 오후 8:40:47,N,N,Y,강아지,말티즈,176.0,Y,7.0,24.0,,17.0,,N,N,Y,,,2.0,N,,Y,2.0,N,,2.0,2022. 9. 1. 오전 12:00:00,16100.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,24.0,,24.0,,N,0
1054563,N,2022. 9. 28. 오후 11:32:54,N,N,Y,강아지,포메라니안,8.0,Y,1.0,9.0,,8.0,,N,Y,N,,1.0,,N,,N,,Y,1.0,2.0,2022. 9. 1. 오전 12:00:00,10400.0,,,,1.0,,서울,1.0,,,22.0,,22.0,,Y,1
1040434,N,2022. 9. 13. 오전 9:41:16,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1016000,N,2022. 8. 15. 오후 6:23:17,N,N,Y,강아지,말티즈,55.0,Y,5.0,,,,,N,Y,Y,,7.0,1.0,N,,Y,4.0,Y,4.0,1.0,2022. 8. 1. 오전 12:00:00,52200.0,,,,,1.0,서울,1.0,,,26.0,26.0,26.0,26.0,N,0
1016621,N,2022. 8. 16. 오전 8:50:32,Y,Y,Y,고양이,세상에 하나뿐인 믹스,5.0,Y,5.0,5.0,5.0,0.0,0.0,Y,N,Y,6.0,,2.0,Y,6.0,N,,Y,8.0,3.0,2022. 8. 1. 오전 12:00:00,35100.0,친구 초대 이벤트 쿠폰,"가입 축하 5,000원 할인 쿠폰♥","가입 축하 5,000원 할인 쿠폰♥",,2.0,그외,,,2.0,46.0,46.0,46.0,46.0,N,0
1022683,N,2022. 8. 22. 오후 12:44:35,Y,N,Y,고양이,셀커크 렉스,9.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1042151,N,2022. 9. 14. 오후 11:49:06,N,N,Y,고양이,세상에 하나뿐인 믹스,34.0,Y,1.0,,,,,Y,N,Y,2.0,,11.0,Y,5.0,Y,5.0,Y,8.0,1.0,2022. 9. 1. 오전 12:00:00,290430.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,35.0,35.0,35.0,35.0,N,0
1059990,N,2022. 10. 4. 오후 1:36:33,N,N,Y,고양이,스코티시 폴드,14.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1050488,N,2022. 9. 24. 오후 12:26:17,Y,N,Y,강아지,푸들,6.0,Y,0.0,,,,,Y,N,N,3.0,,,Y,3.0,N,,Y,3.0,1.0,2022. 9. 1. 오전 12:00:00,5300.0,,,,,1.0,그외,,,1.0,75.0,75.0,75.0,75.0,N,0
1057120,N,2022. 10. 1. 오후 5:49:07,N,N,Y,고양이,코리안 쇼트헤어,69.0,Y,0.0,,,,,N,N,Y,,,5.0,N,,Y,3.0,Y,2.0,1.0,2022. 10. 1. 오전 12:00:00,29500.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,,,,,N,0
1032997,N,2022. 9. 3. 오후 3:24:06,Y,N,Y,고양이,코리안 쇼트헤어,32.0,Y,12.0,,,,,N,N,Y,,,4.0,Y,1.0,Y,3.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,101700.0,,,,1.0,,그외,,,1.0,29.0,29.0,29.0,29.0,N,0
